date,region,retail_sales,flight_bookings,hotel_prices,festival_uplift
2020-02-29,East,2292.41,163.8,87.24,0.0
2020-03-01,East,2324.63,191.29,145.56,0.0
2020-03-02,East,2204.97,184.83,105.53,0.0
2020-03-03,East,2263.17,171.07,87.85,0.0
2020-03-04,East,2267.74,186.25,96.56,0.0
2020-03-05,East,2193.81,180.81,119.77,0.0
2020-03-06,East,2179.71,173.89,108.07,0.0
2020-03-07,East,2202.98,180.93,147.1,0.0
2020-03-08,East,2246.8,182.3,117.17,0.0
2020-03-09,East,2270.96,186.16,150.61,0.0
2020-03-10,East,2232.15,170.2,123.09,0.0
2020-03-11,East,2347.77,168.52,148.1,0.0
2020-03-12,East,2303.16,182.73,119.85,0.0
2020-03-13,East,2275.09,173.77,129.01,0.0
2020-03-14,East,2231.54,201.66,163.25,0.0
2020-03-15,East,2257.15,172.5,76.04,0.0
2020-03-16,East,2309.34,180.26,115.01,0.0
2020-03-17,East,2300.86,170.49,136.09,0.0
2020-03-18,East,2300.91,182.47,107.46,0.0
2020-03-19,East,2240.86,194.78,156.71,0.0
2020-03-20,East,2230.49,169.91,115.17,0.0
2020-03-21,East,2185.85,194.68,103.85,0.0
2020-03-22,East,2284.23,178.68,126.73,0.0
2020-03-23,East,2182.46,183.89,157.49,0.0
2020-03-24,East,2258.2,190.79,116.12,0.0
2020-03-25,East,2238.54,180.98,128.74,0.0
2020-03-26,East,2271.25,168.06,96.03,0.0
2020-03-27,East,2318.97,174.11,125.36,0.0
2020-03-28,East,2328.95,176.36,70.54,0.0
2020-03-29,East,2296.95,168.96,164.32,0.0
2020-03-30,East,2224.18,200.07,131.09,0.0
2020-03-31,East,2261.84,194.16,147.21,0.0
2020-04-01,East,2219.83,190.09,122.19,0.0
2020-04-02,East,2231.36,168.17,134.9,0.0
2020-04-03,East,2288.75,179.72,96.29,0.0
2020-04-04,East,2216.47,180.72,118.59,0.0
2020-04-05,East,2243.01,171.11,113.8,0.0
2020-04-06,East,2212.78,193.87,106.8,0.0
2020-04-07,East,2299.73,175.69,116.29,0.0
2020-04-08,East,2249.32,171.17,79.67,0.0
2020-04-09,East,2157.07,185.0,126.84,0.0
2020-04-10,East,2350.1,166.7,126.83,0.0
2020-04-11,East,2319.62,194.63,137.4,0.0
2020-04-12,East,2168.71,180.74,116.26,0.0
2020-04-13,East,2306.74,176.57,154.0,0.0
2020-04-14,East,2346.66,168.61,102.44,0.0
2020-04-15,East,2261.72,162.66,130.81,0.0
2020-04-16,East,2279.01,197.74,146.21,0.0
2020-04-17,East,2256.13,173.44,122.63,0.0
2020-04-18,East,2298.56,173.11,131.09,0.0
2020-04-19,East,2324.74,171.02,96.02,0.0
2020-04-20,East,2214.03,184.98,143.17,0.0
2020-04-21,East,2238.77,183.21,157.26,0.0
2020-04-22,East,2279.66,170.9,129.89,0.0
2020-04-23,East,2290.58,167.76,111.81,0.0
2020-04-24,East,2295.93,173.58,130.06,0.0
2020-04-25,East,2266.42,162.65,134.42,0.0
2020-04-26,East,2232.42,182.87,142.45,0.0
2020-04-27,East,2326.27,180.32,126.4,0.0
2020-04-28,East,2216.4,179.4,98.43,0.0
2020-04-29,East,2253.34,185.1,151.67,0.0
2020-04-30,East,2279.31,179.56,139.12,0.0
2020-05-01,East,2303.14,190.16,96.44,0.0
2020-05-02,East,2264.75,175.64,117.48,0.0
2020-05-03,East,2317.46,176.16,117.85,0.0
2020-05-04,East,2342.8,181.06,137.82,0.0
2020-05-05,East,2249.57,171.48,120.44,0.0
2020-05-06,East,2300.73,159.7,122.64,0.0
2020-05-07,East,2293.91,176.66,128.84,0.0
2020-05-08,East,2264.99,190.76,127.29,0.0
2020-05-09,East,2187.16,184.21,95.11,0.0
2020-05-10,East,2300.61,175.75,117.66,0.0
2020-05-11,East,2306.54,168.45,89.29,0.0
2020-05-12,East,2338.12,171.56,113.89,0.0
2020-05-13,East,2267.43,174.6,138.13,0.0
2020-05-14,East,2251.25,171.16,143.7,0.0
2020-05-15,East,2239.28,156.32,143.13,0.0
2020-05-16,East,2135.51,187.41,72.48,0.0
2020-05-17,East,2265.59,183.72,123.71,0.0
2020-05-18,East,2424.56,170.95,153.1,0.0
2020-05-19,East,2350.18,173.11,134.54,0.0
2020-05-20,East,2237.41,175.73,138.23,0.0
2020-05-21,East,2706.05,202.59,126.34,0.196
2020-05-22,East,2503.15,203.08,143.08,0.107
2020-05-23,East,2799.37,198.61,116.49,0.187
2020-05-24,East,2697.17,204.24,136.09,0.124
2020-05-25,East,2536.39,203.83,130.01,0.106
2020-05-26,East,2711.06,189.31,127.42,0.177
2020-05-27,East,2511.99,199.41,106.59,0.085
2020-05-28,East,2289.25,184.2,142.24,0.0
2020-05-29,East,2304.5,176.36,159.12,0.0
2020-05-30,East,2293.16,167.85,141.55,0.0
2020-05-31,East,2315.0,172.81,137.9,0.0
2020-06-01,East,2191.36,171.04,92.25,0.0
2020-06-02,East,2267.82,187.11,112.71,0.0
2020-06-03,East,2232.96,164.47,139.22,0.0
2020-06-04,East,2326.97,179.91,112.65,0.0
2020-06-05,East,2253.52,181.55,116.55,0.0
2020-06-06,East,2214.88,175.13,135.52,0.0
2020-06-07,East,2204.03,180.03,104.9,0.0
2020-06-08,East,2316.23,177.66,135.19,0.0
2020-06-09,East,2247.64,167.53,143.69,0.0
2020-06-10,East,2287.48,179.67,121.76,0.0
2020-06-11,East,2373.84,179.39,152.85,0.0
2020-06-12,East,2313.75,177.72,112.9,0.0
2020-06-13,East,2269.78,205.43,116.92,0.0
2020-06-14,East,2236.82,187.1,132.02,0.0
2020-06-15,East,2317.62,177.87,164.08,0.0
2020-06-16,East,2289.7,183.16,102.55,0.0
2020-06-17,East,2325.36,159.02,132.3,0.0
2020-06-18,East,2177.53,175.12,91.68,0.0
2020-06-19,East,2353.85,176.81,133.71,0.0
2020-06-20,East,2211.6,176.1,118.77,0.0
2020-06-21,East,2273.3,158.3,132.34,0.0
2020-06-22,East,2367.26,161.98,108.3,0.0
2020-06-23,East,2186.34,180.54,104.52,0.0
2020-06-24,East,2293.93,172.03,93.87,0.0
2020-06-25,East,2284.77,180.08,125.71,0.0
2020-06-26,East,2297.31,178.17,79.01,0.0
2020-06-27,East,2316.8,160.12,138.16,0.0
2020-06-28,East,2299.97,174.14,168.48,0.0
2020-06-29,East,2232.44,180.13,158.63,0.0
2020-06-30,East,2304.53,175.96,109.9,0.0
2020-07-01,East,2298.97,184.32,142.45,0.0
2020-07-02,East,2297.09,176.01,131.92,0.0
2020-07-03,East,2404.61,162.03,102.53,0.0
2020-07-04,East,2367.38,181.88,112.38,0.0
2020-07-05,East,2392.07,180.51,128.07,0.0
2020-07-06,East,2318.11,183.81,137.69,0.0
2020-07-07,East,2390.36,187.12,98.61,0.0
2020-07-08,East,2258.48,176.2,115.77,0.0
2020-07-09,East,2283.5,177.19,114.12,0.0
2020-07-10,East,2272.63,177.81,69.44,0.0
2020-07-11,East,2277.02,171.74,136.26,0.0
2020-07-12,East,2304.04,182.07,107.26,0.0
2020-07-13,East,2312.34,178.0,177.77,0.0
2020-07-14,East,2323.85,196.05,99.57,0.0
2020-07-15,East,2389.69,169.58,137.24,0.0
2020-07-16,East,2226.37,193.29,125.81,0.0
2020-07-17,East,2242.49,178.61,96.29,0.0
2020-07-18,East,2180.79,173.41,109.83,0.0
2020-07-19,East,2260.92,173.5,105.17,0.0
2020-07-20,East,2280.94,165.62,132.82,0.0
2020-07-21,East,2268.36,181.54,95.26,0.0
2020-07-22,East,2246.45,178.13,113.37,0.0
2020-07-23,East,2307.97,194.7,144.54,0.0
2020-07-24,East,2284.29,194.63,110.52,0.0
2020-07-25,East,2259.5,160.96,98.06,0.0
2020-07-26,East,2311.39,173.45,114.73,0.0
2020-07-27,East,2275.28,194.9,136.14,0.0
2020-07-28,East,2361.86,181.56,144.88,0.0
2020-07-29,East,2295.94,183.26,134.84,0.0
2020-07-30,East,2286.7,174.7,91.61,0.0
2020-07-31,East,2317.36,162.09,88.42,0.0
2020-08-01,East,2204.07,184.28,103.85,0.0
2020-08-02,East,2365.1,174.77,93.7,0.0
2020-08-03,East,2343.74,188.92,119.23,0.0
2020-08-04,East,2264.9,180.04,126.02,0.0
2020-08-05,East,2248.07,182.26,142.99,0.0
2020-08-06,East,2254.16,184.65,100.44,0.0
2020-08-07,East,2234.21,169.5,174.88,0.0
2020-08-08,East,2219.91,187.41,164.73,0.0
2020-08-09,East,2232.66,175.45,150.46,0.0
2020-08-10,East,2172.46,182.6,125.3,0.0
2020-08-11,East,2286.66,178.04,135.8,0.0
2020-08-12,East,2298.04,183.06,115.96,0.0
2020-08-13,East,2368.94,172.09,116.56,0.0
2020-08-14,East,2354.25,177.76,111.75,0.0
2020-08-15,East,2268.2,169.18,120.82,0.0
2020-08-16,East,2292.52,181.82,124.87,0.0
2020-08-17,East,2360.06,166.9,153.1,0.0
2020-08-18,East,2282.47,197.47,132.17,0.0
2020-08-19,East,2313.42,186.18,124.18,0.0
2020-08-20,East,2274.58,181.25,87.21,0.0
2020-08-21,East,2306.82,176.85,117.97,0.0
2020-08-22,East,2309.01,197.06,113.82,0.0
2020-08-23,East,2287.35,194.35,120.0,0.0
2020-08-24,East,2358.06,173.55,88.21,0.0
2020-08-25,East,2261.51,181.09,104.75,0.0
2020-08-26,East,2310.45,163.17,132.02,0.0
2020-08-27,East,2393.81,181.49,128.73,0.0
2020-08-28,East,2320.14,177.93,106.45,0.0
2020-08-29,East,2264.7,167.96,149.55,0.0
2020-08-30,East,2321.83,184.89,139.11,0.0
2020-08-31,East,2425.99,176.4,104.16,0.0
2020-09-01,East,2306.28,169.12,121.22,0.0
2020-09-02,East,2343.92,170.47,85.48,0.0
2020-09-03,East,2304.42,183.49,139.1,0.0
2020-09-04,East,2317.85,172.55,89.64,0.0
2020-09-05,East,2300.07,179.5,116.54,0.0
2020-09-06,East,2252.99,174.16,128.31,0.0
2020-09-07,East,2322.49,178.98,127.51,0.0
2020-09-08,East,2242.53,178.53,104.87,0.0
2020-09-09,East,2287.95,169.79,119.86,0.0
2020-09-10,East,2399.04,186.76,121.52,0.0
2020-09-11,East,2299.74,171.51,122.89,0.0
2020-09-12,East,2257.05,179.86,105.05,0.0
2020-09-13,East,2315.13,197.28,136.36,0.0
2020-09-14,East,2275.28,176.45,156.59,0.0
2020-09-15,East,2308.25,181.14,124.56,0.0
2020-09-16,East,2243.85,191.58,136.52,0.0
2020-09-17,East,2341.51,182.56,111.74,0.0
2020-09-18,East,2308.61,177.8,116.53,0.0
2020-09-19,East,2252.13,171.68,166.38,0.0
2020-09-20,East,2320.05,186.37,115.79,0.0
2020-09-21,East,2398.65,181.51,116.74,0.0
2020-09-22,East,2261.93,170.22,85.23,0.0
2020-09-23,East,2339.43,182.37,120.21,0.0
2020-09-24,East,2322.27,189.23,109.25,0.0
2020-09-25,East,2321.35,189.25,145.01,0.0
2020-09-26,East,2346.01,163.64,139.28,0.0
2020-09-27,East,2286.96,185.78,118.27,0.0
2020-09-28,East,2308.23,189.05,138.33,0.0
2020-09-29,East,2305.32,179.13,90.44,0.0
2020-09-30,East,2257.42,175.44,139.59,0.0
2020-10-01,East,2322.93,180.97,111.1,0.0
2020-10-02,East,2281.65,178.47,122.17,0.0
2020-10-03,East,2391.07,169.9,110.5,0.0
2020-10-04,East,2273.94,200.18,71.82,0.0
2020-10-05,East,2233.09,178.36,139.59,0.0
2020-10-06,East,2354.89,178.19,108.52,0.0
2020-10-07,East,2261.42,174.73,157.33,0.0
2020-10-08,East,2237.72,184.53,131.74,0.0
2020-10-09,East,2317.52,177.1,124.81,0.0
2020-10-10,East,2364.52,168.43,158.81,0.0
2020-10-11,East,2334.5,201.52,134.43,0.0
2020-10-12,East,2268.79,178.28,123.36,0.0
2020-10-13,East,2303.54,182.97,100.67,0.0
2020-10-14,East,2282.48,175.23,101.25,0.0
2020-10-15,East,2379.61,185.16,95.13,0.0
2020-10-16,East,2274.43,169.22,136.96,0.0
2020-10-17,East,2300.96,180.46,154.47,0.0
2020-10-18,East,2304.19,175.12,117.34,0.0
2020-10-19,East,2237.43,192.53,142.71,0.0
2020-10-20,East,2285.5,186.72,105.9,0.0
2020-10-21,East,2286.01,171.71,118.92,0.0
2020-10-22,East,2363.38,177.23,52.46,0.0
2020-10-23,East,2303.99,171.13,113.38,0.0
2020-10-24,East,2275.0,177.75,141.46,0.0
2020-10-25,East,2286.35,191.69,133.54,0.0
2020-10-26,East,2289.94,164.24,144.35,0.0
2020-10-27,East,2291.02,184.83,138.23,0.0
2020-10-28,East,2339.0,171.67,149.93,0.0
2020-10-29,East,2341.24,176.34,105.99,0.0
2020-10-30,East,2242.43,185.74,119.18,0.0
2020-10-31,East,2345.02,184.51,113.26,0.0
2020-11-01,East,2328.85,167.72,112.78,0.0
2020-11-02,East,2288.29,165.78,133.71,0.0
2020-11-03,East,2216.88,155.53,142.9,0.0
2020-11-04,East,2300.85,166.46,140.02,0.0
2020-11-05,East,2272.16,183.55,82.11,0.0
2020-11-06,East,2317.24,180.06,94.49,0.0
2020-11-07,East,2321.45,180.12,107.68,0.0
2020-11-08,East,2354.71,159.23,130.0,0.0
2020-11-09,East,2235.32,177.24,120.38,0.0
2020-11-10,East,2394.91,160.61,83.46,0.0
2020-11-11,East,2812.94,202.88,159.81,0.206
2020-11-12,East,2952.91,219.3,162.43,0.271
2020-11-13,East,2899.28,202.55,129.12,0.217
2020-11-14,East,2748.84,215.18,157.77,0.194
2020-11-15,East,2902.46,214.66,169.98,0.242
2020-11-16,East,3060.28,230.68,159.67,0.334
2020-11-17,East,2724.53,193.64,125.42,0.171
2020-11-18,East,2342.89,171.78,112.75,0.0
2020-11-19,East,2337.34,162.85,116.47,0.0
2020-11-20,East,2208.37,178.21,108.46,0.0
2020-11-21,East,2262.86,176.7,118.71,0.0
2020-11-22,East,2341.71,184.78,134.63,0.0
2020-11-23,East,2307.6,192.96,109.85,0.0
2020-11-24,East,2279.78,189.57,139.06,0.0
2020-11-25,East,2307.2,165.8,140.76,0.0
2020-11-26,East,2226.19,165.84,122.55,0.0
2020-11-27,East,2320.25,190.34,80.67,0.0
2020-11-28,East,2299.05,183.67,97.54,0.0
2020-11-29,East,2284.29,193.25,138.34,0.0
2020-11-30,East,2270.63,164.03,111.11,0.0
2020-12-01,East,2290.67,191.22,127.11,0.0
2020-12-02,East,2264.94,185.14,113.4,0.0
2020-12-03,East,2261.99,187.72,155.89,0.0
2020-12-04,East,2367.16,168.02,112.28,0.0
2020-12-05,East,2197.91,181.59,116.97,0.0
2020-12-06,East,2198.47,181.34,130.76,0.0
2020-12-07,East,2315.36,176.55,108.93,0.0
2020-12-08,East,2214.81,179.27,94.75,0.0
2020-12-09,East,2175.14,171.46,114.14,0.0
2020-12-10,East,2325.54,178.42,148.62,0.0
2020-12-11,East,2337.33,161.54,121.49,0.0
2020-12-12,East,2208.43,185.1,115.93,0.0
2020-12-13,East,2183.56,172.85,118.71,0.0
2020-12-14,East,2211.89,173.07,100.95,0.0
2020-12-15,East,2237.33,170.49,105.29,0.0
2020-12-16,East,2367.51,201.74,124.72,0.0
2020-12-17,East,2249.81,176.83,101.79,0.0
2020-12-18,East,2312.37,194.33,132.97,0.0
2020-12-19,East,2306.35,185.81,149.15,0.0
2020-12-20,East,2335.86,173.14,149.76,0.0
2020-12-21,East,2237.92,181.27,142.18,0.0
2020-12-22,East,2495.49,190.82,118.74,0.1
2020-12-23,East,2555.36,209.56,138.74,0.132
2020-12-24,East,2762.35,199.13,83.27,0.204
2020-12-25,East,2586.51,178.13,126.87,0.111
2020-12-26,East,2851.66,219.89,158.94,0.2
2020-12-27,East,2722.09,193.61,97.02,0.212
2020-12-28,East,2616.07,208.23,129.22,0.151
2020-12-29,East,2308.24,190.77,108.23,0.0
2020-12-30,East,2294.94,172.41,144.19,0.0
2020-12-31,East,2349.55,173.03,110.01,0.0
2021-01-01,East,2257.85,164.59,125.11,0.0
2021-01-02,East,2242.81,175.46,128.89,0.0
2021-01-03,East,2330.93,164.42,154.0,0.0
2021-01-04,East,2276.7,185.44,191.22,0.0
2021-01-05,East,2287.99,178.01,139.08,0.0
2021-01-06,East,2256.78,195.34,125.55,0.0
2021-01-07,East,2306.19,175.77,109.6,0.0
2021-01-08,East,2216.01,174.55,122.65,0.0
2021-01-09,East,2235.77,175.31,132.91,0.0
2021-01-10,East,2125.69,191.97,96.07,0.0
2021-01-11,East,2226.14,166.0,110.26,0.0
2021-01-12,East,2303.51,160.23,152.22,0.0
2021-01-13,East,2258.66,188.73,115.29,0.0
2021-01-14,East,2209.55,176.55,126.08,0.0
2021-01-15,East,2326.63,169.83,112.35,0.0
2021-01-16,East,2261.48,170.47,120.33,0.0
2021-01-17,East,2338.65,178.45,116.51,0.0
2021-01-18,East,2296.19,187.64,116.78,0.0
2021-01-19,East,2262.17,177.01,89.85,0.0
2021-01-20,East,2343.9,184.14,122.26,0.0
2021-01-21,East,2232.81,185.27,101.97,0.0
2021-01-22,East,2196.19,166.62,114.32,0.0
2021-01-23,East,2330.29,158.83,153.59,0.0
2021-01-24,East,2279.93,174.85,72.26,0.0
2021-01-25,East,2318.78,172.48,115.69,0.0
2021-01-26,East,2292.54,192.07,120.1,0.0
2021-01-27,East,2330.03,163.6,126.35,0.0
2021-01-28,East,2221.65,177.91,114.96,0.0
2021-01-29,East,2237.17,173.91,137.72,0.0
2021-01-30,East,2236.02,177.61,117.94,0.0
2021-01-31,East,2236.07,189.36,135.14,0.0
2021-02-01,East,2166.37,181.23,105.4,0.0
2021-02-02,East,2252.26,174.53,117.26,0.0
2021-02-03,East,2283.01,164.62,109.27,0.0
2021-02-04,East,2208.79,177.97,130.66,0.0
2021-02-05,East,2196.5,182.9,86.29,0.0
2021-02-06,East,2234.74,173.95,103.16,0.0
2021-02-07,East,2280.13,159.51,116.3,0.0
2021-02-08,East,2186.47,172.53,119.24,0.0
2021-02-09,East,2356.37,183.0,126.24,0.0
2021-02-10,East,2174.01,196.52,122.19,0.0
2021-02-11,East,2209.78,191.6,98.08,0.0
2021-02-12,East,2294.37,180.98,105.16,0.0
2021-02-13,East,2285.39,175.03,135.67,0.0
2021-02-14,East,2280.36,174.94,139.65,0.0
2021-02-15,East,2201.44,170.88,97.42,0.0
2021-02-16,East,2210.27,179.72,124.33,0.0
2021-02-17,East,2191.58,174.33,131.52,0.0
2021-02-18,East,2217.73,158.18,100.07,0.0
2021-02-19,East,2252.22,181.75,114.63,0.0
2021-02-20,East,2189.36,171.29,121.86,0.0
2021-02-21,East,2144.35,186.99,126.03,0.0
2021-02-22,East,2289.55,185.15,127.07,0.0
2021-02-23,East,2221.42,189.72,109.19,0.0
2021-02-24,East,2267.17,187.7,87.48,0.0
2021-02-25,East,2213.64,165.82,131.05,0.0
2021-02-26,East,2255.57,165.31,112.66,0.0
2021-02-27,East,2344.07,189.55,97.81,0.0
2021-02-28,East,2169.92,186.09,111.7,0.0
2021-03-01,East,2187.52,166.14,119.02,0.0
2021-03-02,East,2180.71,188.78,94.03,0.0
2021-03-03,East,2330.28,164.55,130.37,0.0
2021-03-04,East,2223.49,172.14,157.32,0.0
2021-03-05,East,2268.09,180.19,137.85,0.0
2021-03-06,East,2090.85,179.84,94.47,0.0
2021-03-07,East,2241.09,168.73,103.84,0.0
2021-03-08,East,2203.65,182.15,118.33,0.0
2021-03-09,East,2290.44,160.05,132.1,0.0
2021-03-10,East,2253.27,198.97,97.52,0.0
2021-03-11,East,2198.66,168.06,105.91,0.0
2021-03-12,East,2297.96,176.01,98.87,0.0
2021-03-13,East,2301.87,189.4,150.81,0.0
2021-03-14,East,2292.89,178.44,117.26,0.0
2021-03-15,East,2255.05,161.02,95.9,0.0
2021-03-16,East,2202.37,156.92,106.78,0.0
2021-03-17,East,2227.16,173.04,130.09,0.0
2021-03-18,East,2194.03,178.55,102.76,0.0
2021-03-19,East,2225.25,183.62,166.09,0.0
2021-03-20,East,2183.77,184.16,108.47,0.0
2021-03-21,East,2204.33,179.6,98.37,0.0
2021-03-22,East,2319.3,166.25,152.64,0.0
2021-03-23,East,2226.99,179.76,138.59,0.0
2021-03-24,East,2189.26,174.61,96.36,0.0
2021-03-25,East,2155.05,164.5,101.0,0.0
2021-03-26,East,2204.39,181.07,89.39,0.0
2021-03-27,East,2245.96,177.59,128.74,0.0
2021-03-28,East,2214.84,165.87,138.52,0.0
2021-03-29,East,2204.62,200.98,135.86,0.0
2021-03-30,East,2227.91,175.97,103.94,0.0
2021-03-31,East,2225.65,180.12,123.55,0.0
2021-04-01,East,2240.51,177.81,124.95,0.0
2021-04-02,East,2241.16,167.69,132.18,0.0
2021-04-03,East,2199.45,163.9,91.65,0.0
2021-04-04,East,2196.26,157.58,129.81,0.0
2021-04-05,East,2202.54,180.8,117.85,0.0
2021-04-06,East,2229.82,170.97,109.13,0.0
2021-04-07,East,2257.18,167.39,123.21,0.0
2021-04-08,East,2183.59,156.2,83.2,0.0
2021-04-09,East,2191.56,167.8,120.75,0.0
2021-04-10,East,2158.39,176.16,144.45,0.0
2021-04-11,East,2123.61,174.38,133.87,0.0
2021-04-12,East,2135.8,177.89,78.76,0.0
2021-04-13,East,2146.81,166.19,98.75,0.0
2021-04-14,East,2163.03,169.43,110.75,0.0
2021-04-15,East,2218.62,187.59,114.13,0.0
2021-04-16,East,2141.38,170.54,135.29,0.0
2021-04-17,East,2195.14,185.58,73.12,0.0
2021-04-18,East,2235.47,176.07,141.94,0.0
2021-04-19,East,2151.4,174.53,97.17,0.0
2021-04-20,East,2167.62,184.85,94.61,0.0
2021-04-21,East,2125.52,178.03,112.83,0.0
2021-04-22,East,2143.22,161.0,138.02,0.0
2021-04-23,East,2258.66,180.4,145.33,0.0
2021-04-24,East,2214.73,176.1,98.46,0.0
2021-04-25,East,2296.28,161.71,135.56,0.0
2021-04-26,East,2151.28,166.39,165.79,0.0
2021-04-27,East,2262.87,194.85,118.05,0.0
2021-04-28,East,2150.33,173.73,102.69,0.0
2021-04-29,East,2161.04,170.44,160.72,0.0
2021-04-30,East,2321.53,172.24,126.21,0.0
2021-05-01,East,2142.99,181.88,136.79,0.0
2021-05-02,East,2263.4,180.26,116.39,0.0
2021-05-03,East,2181.8,168.48,127.2,0.0
2021-05-04,East,2128.88,179.4,108.09,0.0
2021-05-05,East,2110.52,180.73,114.74,0.0
2021-05-06,East,2186.65,179.4,131.09,0.0
2021-05-07,East,2124.54,177.93,133.06,0.0
2021-05-08,East,2165.27,177.75,136.77,0.0
2021-05-09,East,2084.16,173.27,97.31,0.0
2021-05-10,East,2590.03,210.03,172.35,0.179
2021-05-11,East,2283.51,195.75,122.14,0.087
2021-05-12,East,2517.39,200.09,119.91,0.158
2021-05-13,East,2294.87,178.72,101.45,0.089
2021-05-14,East,2507.57,190.35,160.52,0.121
2021-05-15,East,2359.99,204.56,125.0,0.14
2021-05-16,East,2444.48,190.69,128.6,0.131
2021-05-17,East,2202.07,178.69,111.43,0.0
2021-05-18,East,2191.39,184.18,113.0,0.0
2021-05-19,East,2110.45,170.73,92.04,0.0
2021-05-20,East,2085.16,172.72,131.14,0.0
2021-05-21,East,2210.57,170.57,173.24,0.0
2021-05-22,East,2164.66,191.45,78.55,0.0
2021-05-23,East,2116.62,174.2,108.56,0.0
2021-05-24,East,2210.45,160.18,109.25,0.0
2021-05-25,East,2140.78,172.58,133.33,0.0
2021-05-26,East,2135.4,187.15,133.93,0.0
2021-05-27,East,2124.3,191.08,119.18,0.0
2021-05-28,East,2129.02,177.58,131.93,0.0
2021-05-29,East,2126.59,172.74,123.05,0.0
2021-05-30,East,2182.14,179.04,126.0,0.0
2021-05-31,East,2242.63,187.82,102.78,0.0
2021-06-01,East,2094.63,169.7,160.69,0.0
2021-06-02,East,2146.78,169.41,110.39,0.0
2021-06-03,East,2155.01,182.02,80.9,0.0
2021-06-04,East,2185.81,171.87,96.25,0.0
2021-06-05,East,2211.38,163.78,139.16,0.0
2021-06-06,East,2153.37,185.04,99.79,0.0
2021-06-07,East,2128.87,188.12,141.72,0.0
2021-06-08,East,2189.01,191.08,142.24,0.0
2021-06-09,East,2077.49,179.79,109.96,0.0
2021-06-10,East,2051.68,184.94,111.52,0.0
2021-06-11,East,2287.79,180.26,109.13,0.0
2021-06-12,East,2117.27,176.53,95.58,0.0
2021-06-13,East,2136.37,184.24,125.73,0.0
2021-06-14,East,2183.64,162.85,111.66,0.0
2021-06-15,East,2173.2,186.24,99.86,0.0
2021-06-16,East,2199.52,168.22,113.75,0.0
2021-06-17,East,2201.54,170.64,150.08,0.0
2021-06-18,East,2081.94,170.6,107.74,0.0
2021-06-19,East,2216.94,153.72,113.05,0.0
2021-06-20,East,2178.42,184.79,131.64,0.0
2021-06-21,East,2171.2,184.36,129.98,0.0
2021-06-22,East,2172.84,195.25,123.98,0.0
2021-06-23,East,2039.52,171.68,108.65,0.0
2021-06-24,East,2140.06,174.14,103.32,0.0
2021-06-25,East,2101.65,180.99,134.87,0.0
2021-06-26,East,2093.87,172.9,141.08,0.0
2021-06-27,East,2124.44,165.56,80.79,0.0
2021-06-28,East,2189.54,172.56,82.71,0.0
2021-06-29,East,2162.06,168.72,121.5,0.0
2021-06-30,East,2169.01,161.98,119.79,0.0
2021-07-01,East,2124.26,170.88,129.81,0.0
2021-07-02,East,2164.83,163.46,105.72,0.0
2021-07-03,East,2135.51,169.46,121.59,0.0
2021-07-04,East,2192.37,171.78,129.29,0.0
2021-07-05,East,2179.14,179.08,117.28,0.0
2021-07-06,East,2151.81,174.37,151.71,0.0
2021-07-07,East,2103.21,177.8,125.25,0.0
2021-07-08,East,2156.38,180.44,107.71,0.0
2021-07-09,East,2154.32,158.3,149.69,0.0
2021-07-10,East,2147.63,173.09,124.22,0.0
2021-07-11,East,2117.33,193.58,108.37,0.0
2021-07-12,East,2107.87,160.85,113.93,0.0
2021-07-13,East,2156.19,189.23,106.48,0.0
2021-07-14,East,2096.67,166.3,86.91,0.0
2021-07-15,East,2126.44,203.2,148.25,0.0
2021-07-16,East,2167.86,154.49,132.79,0.0
2021-07-17,East,2160.08,193.15,117.3,0.0
2021-07-18,East,2079.63,173.46,112.23,0.0
2021-07-19,East,2151.91,191.33,101.96,0.0
2021-07-20,East,2238.08,169.18,75.97,0.0
2021-07-21,East,2169.76,169.06,67.74,0.0
2021-07-22,East,2121.76,173.84,143.29,0.0
2021-07-23,East,2200.37,181.72,130.21,0.0
2021-07-24,East,2244.46,180.31,114.46,0.0
2021-07-25,East,2177.18,175.7,125.16,0.0
2021-07-26,East,2046.95,172.42,100.62,0.0
2021-07-27,East,2163.89,173.33,93.68,0.0
2021-07-28,East,2200.01,169.67,139.16,0.0
2021-07-29,East,2028.9,175.05,124.43,0.0
2021-07-30,East,2178.48,181.8,119.02,0.0
2021-07-31,East,2121.01,185.81,106.35,0.0
2021-08-01,East,2196.47,180.66,98.51,0.0
2021-08-02,East,2126.68,154.75,105.32,0.0
2021-08-03,East,2146.95,175.67,99.69,0.0
2021-08-04,East,2147.33,192.86,116.17,0.0
2021-08-05,East,2164.59,183.5,144.33,0.0
2021-08-06,East,2150.79,177.68,106.41,0.0
2021-08-07,East,2083.04,166.24,87.36,0.0
2021-08-08,East,2114.4,184.48,135.3,0.0
2021-08-09,East,2126.79,190.66,141.1,0.0
2021-08-10,East,2188.21,194.16,135.47,0.0
2021-08-11,East,2150.48,179.27,109.71,0.0
2021-08-12,East,2092.96,176.4,119.06,0.0
2021-08-13,East,2079.44,192.36,141.82,0.0
2021-08-14,East,2157.74,169.32,125.47,0.0
2021-08-15,East,2100.85,153.4,131.48,0.0
2021-08-16,East,2161.85,182.6,111.44,0.0
2021-08-17,East,2120.99,177.05,138.02,0.0
2021-08-18,East,2196.39,174.32,99.56,0.0
